"id_doorvaart";"dag";"maand";"jaar";"volgnummer";"schipper_voornamen";"schipper_patroniem";"schipper_tussenvoegsel";"schipper_achternaam";"schipper_plaatsnaam";"soort_korting";"korting_muntsoort1";"korting_bedrag1";"korting_muntsoort2";"korting_bedrag2";"korting_muntsoort3";"korting_bedrag3";"subtotaal1_muntsoort1";"subtotaal1_bedrag1";"subtotaal1_muntsoort2";"subtotaal1_bedrag2";"subtotaal1_muntsoort3";"subtotaal1_bedrag3";"subtotaal2_muntsoort1";"subtotaal2_bedrag1";"subtotaal2_muntsoort2";"subtotaal2_bedrag2";"subtotaal2_muntsoort3";"subtotaal2_bedrag3";"totaal_muntsoort1";"totaal_bedrag1";"totaal_muntsoort2";"totaal_bedrag2";"totaal_muntsoort3";"totaal_bedrag3";"totaal_muntsoort4";"totaal_bedrag4";"totaal_muntsoort5";"totaal_bedrag5";"privilege";"opmerking_bron";"opmerking_invoerder";"naam_invoerder";"datum_opgevoerd";"dirnummer";"tonnage";"belasting_korting";"hulp";"hulp1";"hulp2"
"809378";"24";"9";"1644";"180";"Jan";"Werensen";"";"Backer";"Fliland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"3";"Daler";"219 1/2";"Skilling";"10";"";"";"";"";"";"";"";"";"01-02-11";"99";"";"";"";"";" "
"812516";"24";"10";"1644";"220";"Geertt";"";"";"Petersen";"Der Schellinge";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"3";"Daler";"201";"Skilling";"1/2";"";"";"";"";"";"";"";"";"04-02-11";"99";"";"";"";"";" "
"813582";"13";"4";"1642";"42";"Hendrick";"";"";"Cornelisen";"Strallsundt";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"2";"Skilling";"2";"";"";"";"";"";"";"";"";"";"";"07-02-11";"94";"";"";"";"";" "
"824545";"31";"12";"1637";"5";"Hinrich";"";"";"Hess";"Dantsich";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"2";"Daler";"46";"Skilling";"6";"";"";"";"";"";"";"";"";"16-02-11";"86";"";"";"";"";" "
"828180";"13";"6";"1644";"41";"Claes";"";"";"Cornelissen";"d. Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"3";"Daler";"110";"Skilling";"8";"";"";"";"";"";"";"";"";"18-02-11";"99";"";"";"";"";" "
"828192";"13";"6";"1644";"42";"Jacob";"";"";"Petersen";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"3";"Daler";"123 1/2";"Skilling";"5";"";"";"";"";"";"";"";"";"18-02-11";"99";"";"";"";"";" "
"830021";"19";"4";"1637";"13";"Huibert";"";"";"Dirrichssen";"Cromerdickh";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"21-02-11";"86";"";"";"";"";" "
"831821";"25";"9";"1644";"33";"Jan";"";"";"Jørney";"Diepen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"2";"Daler";"206 1/2";"Skilling";"5 1/2";"";"";"";"";"";"";"";"";"22-02-11";"99";"";"";"";"";" "
"833771";"22";"7";"1639";"136";"Albert";"";"";"Claesen";"Pormerlandt";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"4";"Daler";"159";"Skilling";"13 1/2";"";"";"";"";"";"";"";"";"23-02-11";"90";"";"";"";"";" "
"833971";"13";"8";"1644";"105";"Jorre";"";"";"Sibis";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"3";"Daler";"217 1/2";"Skilling";"1/2";"";"";"";"";"";"";"";"";"23-02-11";"99";"";"";"";"";" "
"834769";"24";"10";"1644";"315";"Jan";"Claese";"";"Groettt";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"4";"Daler";"267";"Skilling";"14";"";"";"";"";"";"";"";"";"24-02-11";"99";"";"";"";"";" "
"839159";"2";"5";"1640";"4";"Michell";"";"";"Hanstenser";"Dantzich";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"3";"Daler";"160 1/2";"Skilling";"14";"";"";"";"";"";"";"";"";"28-02-11";"90";"";"";"";"";" "
"841856";"20";"9";"1639";"18";"Willum";"";"";"Bourley";"Diepen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"2";"Daler";"55";"Skilling";"14";"";"";"";"";"";"Stuk Deense tekst";"";"";"02-03-11";"90";"";"";"";"";" "
"853621";"20";"5";"1639";"35";"Thialff";"";"";"Arianessen";"d. Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"4";"Daler";"462 1/2";"Skilling";"15";"";"";"";"";"";"";"";"";"11-03-11";"89";"";"";"";"";" "
"855200";"7";"5";"1639";"15";"Baerdt";"";"";"Jansen";"Enckhuysen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"3";"Daler";"275";"Skilling";"ii";"";"";"";"";"";"Stukje tekst.";"";"";"11-03-11";"89";"";"";"";"";" "
"856375";"11";"8";"1639";"155";"Claes";"";"";"Joursen";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"5";"Daler";"627 1/2";"Skilling";"10";"";"";"";"";"";"stukje tekst";"";"";"14-03-11";"89";"";"";"";"";" "
"861692";"10";"11";"1639";"275";"Tiepkhe";"";"";"Willembssen";"der Schelling";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"4";"Daler";"451";"Ort";"1 1/2";"";"";"";"";"";"";"";"";"18-03-11";"89";"";"";"";"";" "
"863178";"20";"5";"1639";"25";"Cornelliss";"";"";"Cornellissen de Junge Rab";"Flielandt";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"4";"Daler";"321 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"21-03-11";"89";"";"";"";"";" "
"869468";"21";"8";"1640";"121";"Willemb";"";"";"Dirichsen";"der Schellingh";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"4";"Daler";"327 1/2";"Skilling";"4";"";"";"";"";"";"";"";"";"23-03-11";"91";"";"";"";"";" "
"875974";"25";"11";"1636";"344";"Peter";"";"";"Isebrantzen";"Harlingen";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"3";"Daler";"148";"Skilling";"ii";"";"";"";"";"";"";"";"";"29-03-11";"85";"";"";"";"";" "
"885044";"24";"10";"1714";"317";"William";"";"";"Richardsen";"Nycastel";"Afgaar for skipper";"Daler";"7 1/2";"";"";"";"";"Daler";"193";"";"";"";"";"Daler";"185 1/2";"";"";"";"";"Daler";"189 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"05-04-11";"178";"";"";"";"";" "
"889221";"1";"10";"1634";"23";"Jan";"";"";"Cornelissen";"Calais";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"07-04-11";"82";"";"";"";"";" "
"890347";"8";"12";"1640";"133";"Willemb";"";"";"Herrissen";"Harwiz";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Rosenobel";"3";"Daler";"143 1/2";"Skilling";"5";"";"";"";"";"";"";"";"";"07-04-11";"91";"";"";"";"";" "
"910896";"29";"7";"1696";"50";"Jan";"Ewertsen";"";"Harlinger";"Vliel.";"";"";"";"";"";"";"";"Daler";"133";"";"";"";"";"";"";"";"";"";"";"Daler";"137";"";"";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"20-04-11";"161";"";"";"";"";" "
"911284";"8";"8";"1696";"71";"Jacob";"Gerritsen";"";"Alofs";"Vliel.";"";"";"";"";"";"";"";"Daler";"137 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"Daler";"141 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"20-04-11";"161";"";"";"";"";" "
"911332";"10";"8";"1696";"74";"Age";"";"";"Lolles";"Worckum";"";"";"";"";"";"";"";"Daler";"205";"Skilling";"12";"";"";"";"";"";"";"";"";"Daler";"209";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"20-04-11";"161";"";"";"";"";" "
"911360";"10";"8";"1696";"75";"Volckert";"Willemsen";"";"Bonck";"Der Schell.";"";"";"";"";"";"";"";"Daler";"220";"";"";"";"";"";"";"";"";"";"";"Daler";"224";"";"";"";"";"";"";"";"";"";"";"";"";"20-04-11";"161";"";"";"";"";" "
"911386";"10";"8";"1696";"76";"Cornelis";"Cornelissen";"";"Backer";"Vliel.";"";"";"";"";"";"";"";"Daler";"127";"";"";"";"";"";"";"";"";"";"";"Daler";"131";"";"";"";"";"";"";"";"";"";"";"";"";"20-04-11";"161";"";"";"";"";" "
"911434";"12";"8";"1696";"78";"Albert";"Immels";"";"Goutkom";"Der Schell.";"";"";"";"";"";"";"";"Daler";"122";"Skilling";"6";"";"";"";"";"";"";"";"";"Daler";"126";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"20-04-11";"161";"";"";"";"";" "
"911476";"13";"8";"1696";"81";"Foppe";"";"";"Obbes";"Vliel.";"";"";"";"";"";"";"";"Daler";"120";"";"";"";"";"";"";"";"";"";"";"Daler";"124";"";"";"";"";"";"";"";"";"";"";"";"";"20-04-11";"161";"";"";"";"";" "
"911552";"12";"7";"1696";"40";"Lolcke";"Classen";"";"Boeff";"Vliel.";"";"";"";"";"";"";"";"Daler";"186 1/2";"";"";"";"";"";"";"";"";"";"";"Daler";"190 1/2";"";"";"";"";"";"";"";"";"";"For Jacob Hansen en Bendix Hansen";"";"";"20-04-11";"161";"";"";"";"";" "
"1028252";"28";"10";"1803";"2774";"Egbert";"";"";"Janz.";"Papenborg";"Føring";"Daler";"2";"Skilling";"18";"";"";"Daler";"60";"Skilling";"6";"";"";"Daler";"57 1/2";"Skilling";"12";"";"";"Daler";"61 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"13-07-11";"283";"";"";"";"";" "
"1051442";"20";"9";"1815";"1401";"Carl";"";"";"Dont";"Dantzig";"Føring";"Daler";"1 1/2";"Skilling";"2";"";"";"Daler";"41";"Skilling";"8";"";"";"Daler";"39 1/2";"Skilling";"6";"";"";"Rosenobel";"2";"Daler";"44 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"27-07-11";"292";"";"";"";"";" "
"1059759";"16";"7";"1819";"1297";"J. A.";"";"";"Liedtke";"Pillau";"Føring";"Daler";"1 1/2";"Skilling";"1";"";"";"Daler";"39 1/2";"Skilling";"1";"";"";"Daler";"38";"";"";"";"";"Daler";"42";"";"";"";"";"";"";"";"";"";"";"";"";"02-08-11";"298";"";"";"";"";" "
"1063668";"18";"12";"1819";"2180";"George";"";"";"Domcke";"Danzig";"Føring";"Daler";"1";"Skilling";"6";"";"";"Daler";"30";"Skilling";"12";"";"";"Daler";"29";"Skilling";"6";"";"";"Daler";"33";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"03-08-11";"298";"";"";"";"";" "
"1068076";"12";"11";"1818";"2660";"Christ.";"";"";"Larsen";"Kønigsberg";"Føring";"Daler";"1/2";"Skilling";"20";"";"";"Daler";"24 1/2";"Skilling";"2";"";"";"Daler";"23 1/2";"Skilling";"6";"";"";"Rosenobel";"1";"Daler";"28";"Skilling";"6";"";"";"";"";"";"";"";"";"04-08-11";"296";"";"";"";"";" "
"1068942";"14";"6";"1813";"370";"Joseph";"";"";"Swalwell";"Stockton";"Føring";"Daler";"6";"Skilling";"6";"";"";"Daler";"156";"";"";"";"";"Daler";"149 1/2";"Skilling";"18";"";"";"Daler";"153 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"05-08-11";"291";"";"";"";"";" "
"1074453";"19";"10";"1818";"2450";"Michael J.";"";"";"Schwartz";"Dantzig";"Føring";"Daler";"1/2";"Skilling";"19";"";"";"Daler";"24 1/2";"Skilling";"1";"";"";"Daler";"23 1/2";"Skilling";"6";"";"";"Rosenobel";"2";"Daler";"28 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"09-08-11";"296";"";"";"";"";" "
"1078770";"11";"8";"1819";"2175";"Peter";"";"";"Lambton";"Sunderland";"Føring";"Daler";"1/2";"";"";"";"";"Daler";"15";"Skilling";"12";"";"";"Daler";"14 1/2";"Skilling";"12";"";"";"Daler";"18 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"11-08-11";"298";"";"";"";"";" "
"1083806";"15";"4";"1819";"436";"John";"";"";"Anderson";"Kinkardine";"Føring";"Daler";"1";"Skilling";"2";"";"";"Daler";"27";"Skilling";"14";"";"";"Daler";"26";"Skilling";"12";"";"";"Daler";"30";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"16-08-11";"298";"";"";"";"";" "
"1085463";"28";"4";"1819";"455";"H. L.";"";"";"Kock";"Peckel";"Føring";"Daler";"1";"Skilling";"21";"";"";"Daler";"36";"Skilling";"15";"";"";"Daler";"34 1/2";"Skilling";"18";"";"";"Daler";"38 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"16-08-11";"298";"";"";"";"";" "
"1085520";"4";"8";"1820";"472";"J.";"";"";"Gaarn";"Aarhuus";"Føring";"Daler";"7 1/2";"Skilling";"11";"";"";"Daler";"196";"Skilling";"11";"";"";"Daler";"188 1/2";"";"";"";"";"Daler";"192 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"16-08-11";"299";"";"";"";"";" "
"1095188";"22";"5";"1820";"215";"Jons P.";"";"";"Dahl";"Kiøbenhavn";"Føring";"Daler";"23";"Skilling";"2";"";"";"Daler";"577";"Skilling";"8";"";"";"Daler";"554";"Skilling";"6";"";"";"Daler";"558";"Skilling";"6";"";"";"";"";"";"";"";"Vide folio 25 no. 224";"";"";"23-08-11";"299";"";"";"";"";" "
"1095326";"23";"5";"1820";"217";"Marius J.";"";"";"Schmidt";"Kiøbenhavn";"Føring";"Daler";"18 1/2";"";"";"";"";"Daler";"462 1/2";"";"";"";"";"Daler";"444";"";"";"";"";"Daler";"448";"";"";"";"";"";"";"";"";"";"";"";"";"23-08-11";"299";"";"";"";"";" "
"1103633";"22";"7";"1820";"1286";"Johann";"Nicolaus";"";"Brudejarn";"Stralsund";"Føring";"Daler";"3 1/2";"Skilling";"19";"";"";"Daler";"98";"Skilling";"7";"";"";"Daler";"94";"Skilling";"12";"";"";"Daler";"98";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"29-08-11";"299";"";"";"";"";" "
"1113687";"28";"3";"1822";"75";"Val.";"";"";"Woller";"Stettin";"Føring";"Daler";"4 1/2";"Skilling";"15";"";"";"Daler";"120 1/2";"Skilling";"9";"";"";"Daler";"115 1/2";"Skilling";"18";"";"";"Daler";"119 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"05-09-11";"302";"";"";"";"";" "
"1114911";"22";"5";"1822";"362";"H. C.";"";"";"Vorbrodt";"Greifswald";"Føring";"Daler";"1 1/2";"Skilling";"11";"";"";"Daler";"46";"Skilling";"5";"";"";"Daler";"44";"Skilling";"18";"";"";"Daler";"48";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"05-09-11";"302";"";"";"";"";" "
"1119067";"24";"6";"1816";"702";"Leopold";"";"";"Hiedman";"Stettin";"Føring";"Skilling";"18";"";"";"";"";"Daler";"11 1/2";"Skilling";"6";"";"";"Daler";"11";"Skilling";"12";"";"";"Daler";"15";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"07-09-11";"293";"";"";"";"";" "
"1130118";"18";"9";"1823";"1475";"Friderick";"";"";"Wessels";"Wolgast";"Føring";"Daler";"1";"Skilling";"16";"";"";"Daler";"35";"Skilling";"22";"";"";"Daler";"34";"Skilling";"6";"";"";"Daler";"38";"Skilling";"6";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"14-09-11";"304";"";"";"";"";" "
"1133836";"16";"5";"1824";"893";"William";"";"";"Brown";"Whitby";"Føring";"Daler";"5 1/2";"Skilling";"16";"";"";"Daler";"147 1/2";"Skilling";"4";"";"";"Daler";"141 1/2";"Skilling";"12";"";"";"Daler";"145 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"16-09-11";"306";"";"";"";"";" "
"1139894";"20";"9";"1818";"3807";"A.";"";"";"Drumand";"Lynn";"Føring";"Daler";"2";"Skilling";"22";"";"";"Daler";"61 1/2";"Skilling";"22";"";"";"Daler";"59 1/2";"";"";"";"";"Daler";"63 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"20-09-11";"297";"";"";"";"";" "
"1143150";"15";"5";"1824";"588";"Tens Laur.";"";"";"Kerkstra";"Peckel";"Føring";"Daler";"1/2";"Skilling";"5";"";"";"Daler";"17 1/2";"Skilling";"17";"";"";"Daler";"17";"Skilling";"12";"";"";"Daler";"21";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"21-09-11";"305";"";"";"";"";" "
"1145547";"22";"6";"1823";"1028";"Edward";"";"";"Spenie";"London";"Føring";"Daler";"6";"Skilling";"7";"";"";"Daler";"155";"Skilling";"1";"";"";"Daler";"148 1/2";"Skilling";"18";"";"";"Daler";"152 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"22-09-11";"304";"";"";"";"";" "
"1146552";"29";"7";"1818";"2573";"J.";"";"";"Cain";"Lewerpool";"Føring";"Daler";"2 1/2";"Skilling";"20";"";"";"Daler";"74 1/2";"Skilling";"8";"";"";"Daler";"71 1/2";"Skilling";"12";"";"";"Daler";"75 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"23-09-11";"297";"";"";"";"";" "
"1157402";"8";"6";"1822";"922";"Richard";"";"";"Wardell";"Shields";"Føring";"Daler";"1/2";"Skilling";"12";"";"";"Daler";"21";"";"";"";"";"Daler";"20";"Skilling";"12";"";"";"Daler";"24";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"30-09-11";"303";"";"";"";"";" "
"1174981";"26";"8";"1824";"1704";"Johan";"";"";"Hoppe";"Stolpe";"Føring";"Daler";"1";"Skilling";"7";"";"";"Daler";"30";"Skilling";"13";"";"";"Daler";"29";"Skilling";"6";"";"";"Daler";"33";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"12-10-11";"305";"";"";"";"";" "
"1186723";"24";"5";"1830";"735";"Gerrit";"";"";"Vennema";"Zapmeer";"Føring";"Daler";"1 1/2";"Skilling";"11";"";"";"Daler";"45 1/2";"Skilling";"5";"";"";"Daler";"43 1/2";"Skilling";"18";"";"";"Daler";"47 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"19-10-11";"316";"";"";"";"";" "
"1190859";"2";"9";"1822";"830";"Gudmund";"";"";"Jønsson";"Skipperkrogen";"Føring";"Daler";"1 1/2";"Skilling";"6";"";"";"Daler";"41 1/2";"";"";"";"";"Daler";"39 1/2";"Skilling";"18";"";"";"Daler";"41 1/2";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"21-10-11";"303";"Dr. 17 læster";"";"";"";" "
"1196414";"9";"12";"1828";"3447";"J. F.";"";"";"Kirsner";"Danzig";"Føring";"Daler";"4 1/2";"Skilling";"15";"";"";"Daler";"121";"Skilling";"3";"";"";"Daler";"116";"Skilling";"12";"";"";"Daler";"120";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"25-10-11";"313";"";"";"";"";" "
"1223224";"16";"11";"1833";"2483";"H. G. L.";"";"";"Penz";"Vlissingen";"Føring";"Skilling";"13";"";"";"";"";"Daler";"8";"Skilling";"19";"";"";"Daler";"8";"Skilling";"6";"";"";"Daler";"12";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"10-11-11";"322";"";"";"";"";" "
"1236618";"23";"5";"1829";"874";"Wm.";"";"";"Huseltine";"Hull";"Føring";"Daler";"39 1/2";"Skilling";"19";"";"";"Daler";"999";"Skilling";"7";"";"";"Daler";"959";"Skilling";"12";"";"";"Daler";"963";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"21-11-11";"315";"";"";"";"";" "
"1240459";"3";"6";"1833";"555";"C. W.";"";"";"Tønnesen";"Flekkefjord";"Føring";"Daler";"1/2";"Skilling";"14";"";"";"Daler";"20";"Skilling";"20";"";"";"Daler";"19 1/2";"Skilling";"6";"";"";"Daler";"23 1/2";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"22-11-11";"322";"";"";"";"";" "
"1252215";"15";"10";"1834";"2506";"J.";"";"";"Steinkraus";"Colberg";"Føring";"Daler";"1/2";"Skilling";"4";"";"";"Daler";"15";"Skilling";"4";"";"";"Daler";"14 1/2";"";"";"";"";"Daler";"17";"";"";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"29-11-11";"324";"";"";"";"";" "
"1259084";"3";"11";"1832";"3227";"H.";"";"";"Tannen";"Danzig";"Føring";"Daler";"31";"Skilling";"21";"";"";"Daler";"788";"Skilling";"15";"";"";"Daler";"756 1/2";"Skilling";"18";"";"";"Daler";"760 1/2";"Skilling";"18";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"02-12-11";"320";"";"";"";"";" "
"1272248";"10";"10";"1834";"780";"M.";"";"";"Svensson";"Landscrona";"Føring";"Skilling";"7";"";"";"";"";"Daler";"5";"Skilling";"7";"";"";"Daler";"5";"";"";"";"";"Daler";"6";"";"";"";"";"";"";"";"";"";"";"";"";"13-12-11";"325";"Dr. 9 læster";"";"";"";" "
"1282470";"6";"9";"1833";"2051";"J.";"";"";"Brown";"Berwick";"Føring";"Daler";"2";"Skilling";"8";"";"";"Daler";"56";"Skilling";"14";"";"";"Daler";"54";"Skilling";"6";"";"";"Daler";"58";"Skilling";"6";"";"";"";"";"";"";"";"";"";"";"21-12-11";"323";"";"";"";"";" "
"1309174";"14";"9";"1837";"2586";"J. F.";"";"";"Muller";"Anclam";"Føring";"Skilling";"19";"";"";"";"";"Daler";"10";"Skilling";"7";"";"";"Daler";"9 1/2";"Skilling";"12";"";"";"Daler";"13 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"17-01-12";"330";"";"";"";"";" "
"1317415";"9";"5";"1838";"370";"G. N.";"";"van";"Duinen";"Veendam";"Føring";"Daler";"2";"Skilling";"21";"";"";"Daler";"63 1/2";"Skilling";"21";"";"";"Daler";"61 1/2";"";"";"";"";"Daler";"65 1/2";"";"";"";"";"";"";"";"";"";"";"";"";"20-01-12";"332";"";"";"";"";" "
"1324893";"3";"9";"1838";"2587";"H.";"";"";"Tannen";"Danzig";"Føring";"Daler";"5 1/2";"";"";"";"";"Daler";"138 1/2";"Skilling";"18";"";"";"Daler";"133";"Skilling";"18";"";"";"Daler";"137";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"25-01-12";"332";"";"";"";"";" "
"1340354";"30";"5";"1839";"1278";"J.";"";"";"Giese";"Stettin";"Føring";"Daler";"3";"Skilling";"13";"";"";"Daler";"83 1/2";"Skilling";"7";"";"";"Daler";"80";"Skilling";"18";"";"";"Daler";"84";"Skilling";"18";"";"";"";"";"";"";"";"";"";"";"03-02-12";"334";"";"";"";"";" "
"1360204";"13";"10";"1842";"2979";"J. C.";"";"";"Cargill";"Arbroath";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Daler";"4";"Skilling";"24";"";"";"";"";"";"";"";"";"";"";"17-02-12";"342";"Dr. 152 Tons";"";"";"";" "
"1377648";"8";"10";"1843";"0";"P. C.";"";"";"Limd";"Hobro";"Føring";"Skilling";"8";"";"";"";"";"Daler";"4";"Skilling";"18";"";"";"Daler";"4";"Skilling";"10";"";"";"Daler";"4";"Skilling";"10";"";"";"";"";"";"";"";"";"";"";"01-03-12";"344";"";"";"";"";" "
"1381850";"13";"5";"1840";"866";"H. W.";"";"";"Groenwoldt";"Danzig";"Føring";"Daler";"3 1/2";"Skilling";"20";"";"";"Daler";"98 1/2";"Skilling";"8";"";"";"Daler";"94 1/2";"Skilling";"12";"";"";"Daler";"98 1/2";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"05-03-12";"337";"";"";"";"";" "
"1381861";"18";"4";"1843";"332";"Ths.";"";"";"White";"London";"Føring";"Daler";"25";"Skilling";"1";"";"";"Daler";"625";"Skilling";"20";"";"";"Daler";"600";"Skilling";"19";"";"";"Daler";"604";"Skilling";"43";"";"";"";"";"";"";"";"";"";"";"05-03-12";"344";"Dr. 328 Tons";"";"";"";" "
"1398590";"27";"6";"1844";"846";"J. W.";"";"";"Pahnke";"Danzig";"Føring";"Skilling";"41";"";"";"";"";"Daler";"21";"Skilling";"27";"";"";"Daler";"20";"Skilling";"34";"";"";"Daler";"25";"Skilling";"10";"";"";"";"";"";"";"";"";"";"";"19-03-12";"348";"Dr. 190 læster";"";"";"";" "
"1404536";"22";"8";"1843";"2636";"G.";"";"";"Beckmann";"Demmin";"Føring";"Daler";"5";"Skilling";"23";"";"";"Daler";"136";"Skilling";"43";"";"";"Daler";"131";"Skilling";"20";"";"";"Daler";"135";"Skilling";"44";"";"";"";"";"";"";"";"";"";"";"22-03-12";"345";"Dr. 90 læster";"";"";"";" "
"1406425";"2";"8";"1844";"1178";"G.";"";"";"Outjes";"Leer";"Føring";"Daler";"2";"Skilling";"46";"";"";"Daler";"73";"Skilling";"39";"";"";"Daler";"70";"Skilling";"41";"";"";"Daler";"75";"Skilling";"17";"";"";"";"";"";"";"";"";"";"";"26-03-12";"348";"Drægt. 40 læster";"";"";"";" "
"1412060";"20";"5";"1844";"347";"H.";"";"";"Strenge";"Braake";"Føring";"Skilling";"35";"";"";"";"";"Daler";"18";"Skilling";"11";"";"";"Daler";"17";"Skilling";"24";"";"";"Daler";"22";"";"";"";"";"";"";"";"";"";"";"";"";"28-03-12";"348";"Dr. 37 læst.";"";"";"";" "
"1424123";"6";"6";"1845";"564";"J. K.";"";"de";"Weerd";"Pekela";"Føring";"Daler";"1";"Skilling";"8";"";"";"Daler";"29";"Skilling";"12";"";"";"Daler";"28";"Skilling";"4";"";"";"Daler";"32";"Skilling";"28";"";"";"";"";"";"";"";"";"";"";"06-04-12";"351";"Dr. 65 læster";"";"";"";" "
"1429926";"17";"8";"1845";"1073";"D.";"";"";"Bradhering";"Kirckdorff";"Føring";"Skilling";"38";"";"";"";"";"Daler";"19";"Skilling";"26";"";"";"Daler";"18";"Skilling";"36";"";"";"Daler";"23";"Skilling";"12";"";"";"";"";"";"";"";"";"";"";"12-04-12";"351";"Dr. 69 Lst.";"";"";"";" "
"1469652";"8";"8";"1846";"1531";"F.";"";"";"Schirmann";"Kønigsberg";"Føring";"Daler";"2";"Skilling";"10";"";"";"Daler";"55";"Skilling";"10";"";"";"Daler";"53";"";"";"";"";"Daler";"57";"Skilling";"24";"";"";"";"";"";"";"";"";"";"";"14-05-12";"353";"Dr. 127 læster";"";"";"";" "
"1474549";"22";"6";"1845";"0";"J.";"";"";"Borresen";"Randers";"Føring";"Skilling";"1";"";"";"";"";"Skilling";"16";"";"";"";"";"Skilling";"15";"";"";"";"";"Skilling";"15";"";"";"";"";"";"";"";"";"";"Stuk Deense tekst";"";"";"21-05-12";"350";"";"";"";"";" "
